"ID1","ID2","FormTime","DisTime","AgeGap","MSM","CondomUsingFormation"
434,558,51.6537615909,       inf,12.8885190628,0,0
434,574,67.8160692887,       inf,14.4000812934,0,0
444,500,55.3973945821,       inf,6.1374058571,0,0
444,536,57.1245896640,       inf,9.8936304844,0,0
447,421,24.7255389156,       inf,-3.0066913183,0,0
447,441,28.9365175521,       inf,-0.4329943282,0,0
447,545,68.7253874031,       inf,10.3964680470,0,0
449,539,45.5816986863,       inf,9.9360675276,0,0
449,595,70.7917176264,       inf,15.4851701151,0,0
449,614,66.5290763163,       inf,18.0048650705,0,0
450,459,26.9201070343,       inf,1.5423488922,0,0
450,500,36.8485704131,       inf,5.7402663311,0,0
456,504,31.3558323832,       inf,5.1459152161,0,0
456,514,43.9878411264,       inf,6.5685391140,0,0
456,536,38.7990260907,       inf,8.3031080459,0,0
456,552,59.2760894153,       inf,9.5395643643,0,0
456,576,56.8275623237,       inf,12.0188982110,0,0
457,497,35.2705792368,       inf,3.7895519445,0,0
457,500,49.9859004556,       inf,4.2517743144,0,0
457,521,57.7286518547,       inf,6.6991079227,0,0
457,534,49.1942237326,       inf,7.8110478917,0,0
457,556,69.7266452628,       inf,9.7862884197,0,0
460,500,48.8564958688,       inf,4.1209193320,0,0
460,545,62.4490816321,       inf,8.4840918749,0,0
715,712,54.1743875737,       inf,-0.1782786727,0,0
715,735,56.3554241449,       inf,2.2006743808,0,1
715,761,66.2069694089,       inf,5.0906408947,0,0
715,794,62.6007035452,       inf,8.7014062731,0,1
492,545,46.7750094539,       inf,5.0008209517,0,0
492,593,65.4456387804,       inf,10.2699220607,0,0
493,586,48.7032968799,       inf,8.9556237632,0,0
493,591,59.8473228377,       inf,9.7510980475,0,0
493,596,65.1681559057,       inf,10.4955590645,0,0
493,622,66.0266313207,       inf,13.5757711624,0,0
502,476,41.8995329965,       inf,-2.7582452195,0,0
502,519,52.5287677506,       inf,2.0126867934,0,0
502,526,45.1940276546,       inf,2.5829661418,0,0
502,534,34.5890169674,       inf,3.2540522289,0,0
502,541,38.8615502053,       inf,3.9328236960,0,0
502,580,64.2310092319,       inf,7.7102749636,0,0
502,586,41.4834807108,       inf,8.0242812883,0,0
506,526,41.2278522925,       inf,1.9893323337,0,0
506,537,34.8409419725,       inf,3.0062520566,0,0
506,549,64.6318561428,       inf,3.9060629057,0,0
506,587,40.0289439959,       inf,7.5797428031,0,0
506,588,54.4383349693,       inf,7.6130652961,0,0
510,477,44.4907969789,       inf,-3.4795687933,0,0
510,484,31.9717582739,       inf,-2.9348427527,0,0
510,497,31.8975020998,       inf,-1.6061324852,0,0
510,500,61.4290901009,       inf,-1.1439101152,0,0
510,514,37.0513411533,       inf,0.8777455803,0,0
510,537,34.7055954882,       inf,2.7611970979,0,0
510,545,36.0408658718,       inf,3.2192624277,0,0
510,576,38.7205832505,       inf,6.3281046772,0,0
510,586,69.9635132792,       inf,7.1855925215,0,0
510,589,46.9323963744,       inf,7.4052287941,0,0
510,593,52.4226694972,       inf,8.4883635367,0,0
510,595,47.7724918020,       inf,8.5431286474,0,0
510,597,62.0648246268,       inf,9.2675466133,0,0
510,604,68.3012496480,       inf,9.9390688188,0,0
510,643,56.1090558403,       inf,14.4641477853,0,0
513,588,47.5736586919,       inf,6.5311651107,0,0
513,593,55.1727437228,       inf,7.6515183100,0,0
513,596,50.8848401945,       inf,7.8886825960,0,0
513,597,47.3098638714,       inf,8.4307013865,0,0
513,629,66.4025500948,       inf,12.3024299209,0,0
528,580,41.6537597513,       inf,4.9937654105,0,1
528,690,64.6118074574,       inf,17.3496316019,0,0
530,556,50.1139264813,       inf,2.2321877029,0,1
533,549,41.7168829411,       inf,1.2883337737,0,1
533,556,44.0076741376,       inf,2.0179298168,0,1
533,629,65.9240224360,       inf,10.7666009744,0,0
542,580,39.3339466367,       inf,3.7463289014,0,1
542,639,52.2141048897,       inf,10.8619354404,0,1
543,521,39.2281190678,       inf,-1.8683572131,0,0
543,604,63.9868449957,       inf,6.7672881127,0,0
600,636,70.8961858572,       inf,4.1441965853,0,0
600,721,65.6179031772,       inf,12.7840112605,0,0
600,726,61.2103295128,       inf,13.1271860670,0,0
609,639,47.8198015068,       inf,3.4069308851,0,1
609,659,47.7064157963,       inf,5.2097573465,0,0
609,662,48.2420971901,       inf,5.3626191337,0,0
609,689,50.8599071469,       inf,8.3784511479,0,0
609,722,65.9319769332,       inf,11.8768379687,0,0
626,612,67.5015537975,       inf,-1.5293293700,0,0
626,636,69.3322774677,       inf,1.2608325251,0,0
626,637,53.7198295934,       inf,1.3607117384,0,0
627,639,45.8960387993,       inf,0.9801087879,0,0
627,679,52.4270695286,       inf,4.6541723498,0,0
627,687,51.0280761323,       inf,5.5153466104,0,0
627,732,62.2161423278,       inf,10.7794587489,0,0
628,637,45.7671024516,       inf,0.8350623282,0,0
628,669,50.8470392056,       inf,3.8667070351,0,0
628,675,69.6479134315,       inf,4.1295800975,0,0
628,685,68.5052925918,       inf,5.2562149101,0,0
628,709,70.5223605266,       inf,7.7331912515,0,0
632,702,69.5999907260,       inf,7.0705175923,0,0
632,712,67.0024707914,       inf,8.3381180186,0,0
635,636,49.4133902228,       inf,0.0557645898,0,0
635,771,65.6319998068,       inf,13.8763717475,0,0
644,656,47.6745652207,       inf,0.9476895681,0,0
644,669,55.4609028064,       inf,2.3993085888,0,0
644,722,63.4187117379,       inf,7.9562143352,0,0
645,726,56.2218202529,       inf,8.2150791713,0,0
645,729,59.2530761739,       inf,8.4683767751,0,0
646,643,46.4391931642,       inf,-0.0766456564,0,0
646,656,47.6130511224,       inf,0.9077816106,0,0
646,669,48.9392830211,       inf,2.3594006313,0,0
646,699,53.7141320486,       inf,5.5049490433,0,0
646,708,53.0087165458,       inf,6.1650624945,0,0
646,740,67.5787109909,       inf,9.9645341722,0,0
646,747,57.5997003414,       inf,11.0211303308,0,0
646,765,66.2951894391,       inf,12.5952138406,0,0
647,669,49.0844947789,       inf,2.3448186129,0,0
650,699,58.3885805122,       inf,5.3231999756,0,0
650,700,52.1311371296,       inf,5.4833580461,0,0
650,712,61.1832433570,       inf,6.9412917454,0,0
650,735,69.7281737280,       inf,9.3202447989,0,0
650,771,64.3433616113,       inf,12.8667348011,0,0
651,643,46.9569733242,       inf,-0.3418684952,0,0
651,657,58.1120192247,       inf,0.7317983030,0,0
651,729,59.1739843746,       inf,8.1989409578,0,0
652,726,59.3731848160,       inf,7.8297937917,0,0
652,729,60.1799005599,       inf,8.0830913955,0,0
652,735,69.4172730377,       inf,9.1209214656,0,0
652,771,67.1243791959,       inf,12.6674114677,0,0
653,631,47.1226652228,       inf,-1.9385576265,0,0
653,691,66.4145462140,       inf,4.4678303272,0,0
658,665,48.1587578082,       inf,0.4844907227,0,0
658,686,50.4310510459,       inf,2.7851624966,0,0
658,708,52.6325576638,       inf,4.9974221005,0,0
658,737,61.1575223858,       inf,8.4845462722,0,0
681,699,54.4918915468,       inf,2.0954933395,0,0
681,709,60.7102361302,       inf,2.8164291439,0,0
681,722,57.4268433211,       inf,4.5068506738,0,0
693,733,57.0939981789,       inf,4.1630049131,0,0
693,735,57.9100148605,       inf,4.3518895946,0,0
693,739,63.1946192992,       inf,4.5684655631,0,0
693,794,70.3223971751,       inf,10.8526214868,0,0
694,794,67.1691109392,       inf,10.6615390698,0,1
695,709,53.1449240543,       inf,0.7991454849,0,0
695,727,56.9071689588,       inf,2.9434169926,0,0
695,737,64.1299863785,       inf,4.2254473033,0,1
695,765,67.0599985498,       inf,7.1684744778,0,0
695,771,64.8292851856,       inf,7.6217445059,0,1
696,753,64.8251689800,       inf,5.9903906762,0,0
696,771,59.5027407229,       inf,7.6211286602,0,0
860,837,70.2750808683,       inf,-2.5934355435,0,0
